Time (ms),Device,Action,Details
1709642811874,Mouse,Move,"X: 991, Y: 812"
1709642811974,Mouse,Move,"X: 923, Y: 801"
1709642812075,Mouse,Move,"X: 886, Y: 851"
1709642812175,Mouse,Move,"X: 797, Y: 688"
1709642812275,Mouse,Move,"X: 726, Y: 459"
1709642812376,Mouse,Move,"X: 746, Y: 471"
1709642812477,Mouse,Move,"X: 780, Y: 515"
1709642812578,Mouse,Move,"X: 785, Y: 523"
1709642812678,Mouse,Move,"X: 785, Y: 523"
1709642812779,Mouse,Move,"X: 785, Y: 523"
1709642812879,Mouse,Move,"X: 785, Y: 523"
1709642812979,Mouse,Move,"X: 785, Y: 523"
1709642813080,Mouse,Move,"X: 785, Y: 523"
1709642813181,Mouse,Move,"X: 785, Y: 523"
1709642813281,Mouse,Move,"X: 785, Y: 523"
1709642813382,Mouse,Move,"X: 785, Y: 523"
1709642813482,Mouse,Move,"X: 785, Y: 523"
1709642813582,Mouse,Move,"X: 785, Y: 523"
1709642813683,Mouse,Move,"X: 785, Y: 523"
1709642813783,Mouse,Move,"X: 785, Y: 523"
1709642813884,Mouse,Move,"X: 785, Y: 523"
1709642813985,Mouse,Move,"X: 785, Y: 523"
1709642814085,Mouse,Move,"X: 785, Y: 523"
1709642814186,Mouse,Move,"X: 785, Y: 523"
1709642814286,Mouse,Move,"X: 785, Y: 523"
1709642814387,Mouse,Move,"X: 785, Y: 523"
1709642814488,Mouse,Move,"X: 785, Y: 523"
1709642814589,Mouse,Move,"X: 785, Y: 523"
1709642814689,Mouse,Move,"X: 785, Y: 523"
1709642814790,Mouse,Move,"X: 785, Y: 523"
1709642814890,Mouse,Move,"X: 785, Y: 523"
1709642814991,Mouse,Move,"X: 785, Y: 523"
1709642815091,Mouse,Move,"X: 785, Y: 523"
1709642815192,Mouse,Move,"X: 785, Y: 523"
1709642815292,Mouse,Move,"X: 785, Y: 523"
1709642815392,Mouse,Move,"X: 785, Y: 523"
1709642815493,Mouse,Move,"X: 785, Y: 523"
1709642815593,Mouse,Move,"X: 785, Y: 523"
1709642815694,Mouse,Move,"X: 785, Y: 523"
1709642815794,Mouse,Move,"X: 785, Y: 523"
1709642815894,Mouse,Move,"X: 791, Y: 534"
1709642815994,Mouse,Move,"X: 902, Y: 580"
1709642816095,Mouse,Move,"X: 904, Y: 603"
1709642816195,Mouse,Move,"X: 897, Y: 725"
1709642816295,Mouse,Move,"X: 820, Y: 609"
1709642816395,Mouse,Move,"X: 784, Y: 566"
