Time (ms),Device,Action,Details
1725112464305,Mouse,Move,"X: 893, Y: 706"
1725112464406,Mouse,Move,"X: 893, Y: 706"
1725112464507,Mouse,Move,"X: 890, Y: 706"
1725112464607,Mouse,Move,"X: 874, Y: 709"
1725112464708,Mouse,Move,"X: 854, Y: 713"
1725112464808,Mouse,Move,"X: 840, Y: 718"
1725112464908,Mouse,Move,"X: 829, Y: 719"
1725112465008,Mouse,Move,"X: 826, Y: 719"
1725112465109,Mouse,Move,"X: 818, Y: 720"
1725112465209,Mouse,Move,"X: 810, Y: 721"
1725112465310,Mouse,Move,"X: 796, Y: 724"
1725112465411,Mouse,Move,"X: 795, Y: 724"
1725112465511,Mouse,Move,"X: 833, Y: 723"
1725112465611,Mouse,Move,"X: 833, Y: 723"
1725112465712,Mouse,Move,"X: 833, Y: 723"
1725112465812,Mouse,Move,"X: 831, Y: 718"
1725112465913,Mouse,Move,"X: 825, Y: 713"
1725112466014,Mouse,Move,"X: 824, Y: 713"
1725112466114,Mouse,Move,"X: 824, Y: 713"
1725112466215,Mouse,Move,"X: 825, Y: 713"
1725112466315,Mouse,Move,"X: 825, Y: 713"
1725112466416,Mouse,Move,"X: 825, Y: 713"
1725112466517,Mouse,Move,"X: 788, Y: 718"
1725112466618,Mouse,Move,"X: 704, Y: 735"
1725112466718,Mouse,Move,"X: 704, Y: 735"
1725112466819,Mouse,Move,"X: 704, Y: 736"
1725112466920,Mouse,Move,"X: 704, Y: 736"
1725112467021,Mouse,Move,"X: 704, Y: 736"
1725112467122,Mouse,Move,"X: 703, Y: 736"
1725112467222,Mouse,Move,"X: 703, Y: 736"
1725112467323,Mouse,Move,"X: 703, Y: 736"
1725112467425,Mouse,Move,"X: 703, Y: 736"
1725112467526,Mouse,Move,"X: 703, Y: 736"
1725112467626,Mouse,Move,"X: 703, Y: 736"
1725112467727,Mouse,Move,"X: 703, Y: 736"
1725112467828,Mouse,Move,"X: 703, Y: 736"
1725112467928,Mouse,Move,"X: 703, Y: 736"
1725112468029,Mouse,Move,"X: 703, Y: 736"
1725112468129,Mouse,Move,"X: 703, Y: 736"
1725112468230,Mouse,Move,"X: 703, Y: 736"
1725112468331,Mouse,Move,"X: 703, Y: 736"
1725112468431,Mouse,Move,"X: 703, Y: 736"
1725112468532,Mouse,Move,"X: 703, Y: 736"
1725112468632,Mouse,Move,"X: 719, Y: 740"
1725112468733,Mouse,Move,"X: 827, Y: 735"
1725112468833,Mouse,Move,"X: 847, Y: 728"
1725112468933,Mouse,Move,"X: 851, Y: 726"
1725112469034,Mouse,Move,"X: 851, Y: 726"
1725112469136,Mouse,Move,"X: 851, Y: 726"
1725112469236,Mouse,Move,"X: 851, Y: 726"
1725112469336,Mouse,Move,"X: 851, Y: 726"
1725112469437,Mouse,Move,"X: 851, Y: 726"
1725112469537,Mouse,Move,"X: 851, Y: 726"
1725112469637,Mouse,Move,"X: 851, Y: 726"
1725112469738,Mouse,Move,"X: 839, Y: 724"
1725112469839,Mouse,Move,"X: 797, Y: 729"
1725112469939,Mouse,Move,"X: 778, Y: 736"
1725112470040,Mouse,Move,"X: 776, Y: 737"
1725112470141,Mouse,Move,"X: 776, Y: 737"
1725112470241,Mouse,Move,"X: 776, Y: 737"
1725112470342,Mouse,Move,"X: 773, Y: 740"
1725112470443,Mouse,Move,"X: 767, Y: 743"
1725112470543,Mouse,Move,"X: 762, Y: 748"
1725112470644,Mouse,Move,"X: 755, Y: 758"
1725112470744,Mouse,Move,"X: 755, Y: 758"
1725112470845,Mouse,Move,"X: 755, Y: 758"
1725112470945,Mouse,Move,"X: 755, Y: 758"
1725112471046,Mouse,Move,"X: 755, Y: 758"
1725112471147,Mouse,Move,"X: 750, Y: 778"
1725112471248,Mouse,Move,"X: 750, Y: 783"
1725112471349,Mouse,Move,"X: 761, Y: 793"
1725112471449,Mouse,Move,"X: 761, Y: 793"
1725112471549,Mouse,Move,"X: 761, Y: 793"
1725112471650,Mouse,Move,"X: 748, Y: 789"
1725112471750,Mouse,Move,"X: 734, Y: 811"
1725112471851,Mouse,Move,"X: 731, Y: 820"
