Time (ms),Device,Action,Details
1725112748521,Keyboard,Press,Key: d
1725112749779,Keyboard,Release,Key: d
1725112750655,Keyboard,Press,Key: shift
1725112751586,Keyboard,Release,Key: shift
1725112757772,Keyboard,Press,Key: a
1725112759604,Keyboard,Release,Key: a
1725112759798,Keyboard,Press,Key: shift
1725112761486,Keyboard,Release,Key: shift
1725112765336,Keyboard,Release,Key: w
1725112767369,Keyboard,Press,Key: w
1725112768807,Keyboard,Press,Key: shift
1725112769463,Keyboard,Release,Key: shift
1725112770153,Keyboard,Press,Key: d
1725112771320,Keyboard,Release,Key: d
1725112784316,Keyboard,Release,Key: w
1725112785173,Keyboard,Press,Key: space
1725112785249,Keyboard,Release,Key: space
1725112785577,Keyboard,Press,Key: space
1725112785619,Keyboard,Release,Key: space
1725112835342,Keyboard,Press,Key: enter
1725112835426,Keyboard,Release,Key: enter
1725112866971,Keyboard,Press,Key: s
1725112867022,Keyboard,Release,Key: s
1725112867493,Keyboard,Press,Key: enter
1725112867559,Keyboard,Release,Key: enter
1725112890979,Keyboard,Press,Key: space
1725112891105,Keyboard,Release,Key: space
1725112891189,Keyboard,Press,Key: space
1725112891281,Keyboard,Release,Key: space
1725112891592,Keyboard,Press,Key: space
1725112891686,Keyboard,Release,Key: space
1725112891745,Keyboard,Press,Key: space
1725112891846,Keyboard,Release,Key: space
1725112894957,Keyboard,Press,Key: space
1725112895043,Keyboard,Release,Key: space
1725112895133,Keyboard,Press,Key: space
1725112895218,Keyboard,Release,Key: space
1725112896520,Keyboard,Press,Key: space
1725112896629,Keyboard,Release,Key: space
1725112897007,Keyboard,Press,Key: space
1725112897100,Keyboard,Release,Key: space
1725112898362,Keyboard,Press,Key: space
1725112898422,Keyboard,Release,Key: space
1725112898487,Keyboard,Press,Key: space
1725112898597,Keyboard,Release,Key: space
1725112901514,Keyboard,Press,Key: s
1725112901609,Keyboard,Release,Key: s
1725112901785,Keyboard,Press,Key: e
1725112901860,Keyboard,Release,Key: e
1725112911519,Keyboard,Press,Key: space
1725112911620,Keyboard,Release,Key: space
1725112912227,Keyboard,Press,Key: space
1725112912309,Keyboard,Release,Key: space
1725112912772,Keyboard,Press,Key: space
1725112912848,Keyboard,Release,Key: space
1725112912940,Keyboard,Press,Key: space
1725112913008,Keyboard,Release,Key: space
1725112914706,Keyboard,Press,Key: space
1725112914781,Keyboard,Release,Key: space
1725112914883,Keyboard,Press,Key: space
1725112914951,Keyboard,Release,Key: space
1725112915639,Keyboard,Press,Key: space
1725112915716,Keyboard,Release,Key: space
1725112916102,Keyboard,Press,Key: space
1725112916145,Keyboard,Release,Key: space
1725113002017,Keyboard,Press,Key: space
1725113002117,Keyboard,Release,Key: space
1725113002488,Keyboard,Press,Key: space
1725113002596,Keyboard,Release,Key: space
1725113020574,Keyboard,Press,Key: space
1725113020682,Keyboard,Release,Key: space
1725113047739,Keyboard,Press,Key: space
1725113047807,Keyboard,Release,Key: space
1725113055954,Keyboard,Press,Key: space
1725113056088,Keyboard,Release,Key: space
1725113065877,Keyboard,Press,Key: s
1725113065967,Keyboard,Release,Key: s
1725113066666,Keyboard,Press,Key: enter
1725113066742,Keyboard,Release,Key: enter
1725113070651,Keyboard,Press,Key: space
1725113070794,Keyboard,Release,Key: space
1725113071088,Keyboard,Press,Key: space
1725113071206,Keyboard,Release,Key: space
1725113071542,Keyboard,Press,Key: space
1725113071633,Keyboard,Release,Key: space
1725113071727,Keyboard,Press,Key: space
1725113071810,Keyboard,Release,Key: space
1725113073542,Keyboard,Press,Key: space
1725113073620,Keyboard,Release,Key: space
1725113073703,Keyboard,Press,Key: space
1725113073796,Keyboard,Release,Key: space
1725113074265,Keyboard,Press,Key: space
1725113074319,Keyboard,Release,Key: space
1725113074409,Keyboard,Press,Key: space
1725113074460,Keyboard,Release,Key: space
1725113074929,Keyboard,Press,Key: space
1725113075005,Keyboard,Release,Key: space
1725113075082,Keyboard,Press,Key: space
1725113075149,Keyboard,Release,Key: space
1725113076847,Keyboard,Press,Key: p
1725113077234,Keyboard,Release,Key: p
1725113078168,Keyboard,Press,Key: p
1725113078470,Keyboard,Release,Key: p
1725113079042,Keyboard,Press,Key: p
1725113079345,Keyboard,Release,Key: p
1725113134786,Keyboard,Press,Key: space
1725113134912,Keyboard,Release,Key: space
1725113135030,Keyboard,Press,Key: space
1725113135140,Keyboard,Release,Key: space
1725113140337,Keyboard,Press,Key: space
1725113140463,Keyboard,Release,Key: space
1725113140665,Keyboard,Press,Key: space
1725113140774,Keyboard,Release,Key: space
1725113143432,Keyboard,Press,Key: space
1725113143550,Keyboard,Release,Key: space
1725113143658,Keyboard,Press,Key: space
1725113143760,Keyboard,Release,Key: space
1725113143977,Keyboard,Press,Key: space
1725113144062,Keyboard,Release,Key: space
1725113144129,Keyboard,Press,Key: space
1725113144247,Keyboard,Release,Key: space
1725113150560,Keyboard,Press,Key: space
1725113150654,Keyboard,Release,Key: space
1725113151192,Keyboard,Press,Key: space
1725113151274,Keyboard,Release,Key: space
1725113152122,Keyboard,Press,Key: space
1725113152208,Keyboard,Release,Key: space
1725113152274,Keyboard,Press,Key: space
1725113152400,Keyboard,Release,Key: space
1725113152853,Keyboard,Press,Key: space
1725113152979,Keyboard,Release,Key: space
1725113153300,Keyboard,Press,Key: space
1725113153367,Keyboard,Release,Key: space
1725113154485,Keyboard,Press,Key: space
1725113154569,Keyboard,Release,Key: space
1725113154636,Keyboard,Press,Key: space
1725113154736,Keyboard,Release,Key: space
1725113155089,Keyboard,Press,Key: space
1725113155165,Keyboard,Release,Key: space
1725113155241,Keyboard,Press,Key: space
1725113155302,Keyboard,Release,Key: space
1725113155476,Keyboard,Press,Key: space
1725113155551,Keyboard,Release,Key: space
1725113155637,Keyboard,Press,Key: space
1725113155695,Keyboard,Release,Key: space
1725113155787,Keyboard,Press,Key: space
1725113155863,Keyboard,Release,Key: space
1725113155938,Keyboard,Press,Key: space
1725113156006,Keyboard,Release,Key: space
1725113156082,Keyboard,Press,Key: space
1725113156149,Keyboard,Release,Key: space
1725113156241,Keyboard,Press,Key: space
1725113156292,Keyboard,Release,Key: space
1725113156393,Keyboard,Press,Key: space
1725113156437,Keyboard,Release,Key: space
1725113159066,Keyboard,Press,Key: space
1725113159168,Keyboard,Release,Key: space
1725113159235,Keyboard,Press,Key: space
1725113159352,Keyboard,Release,Key: space
1725113159555,Keyboard,Press,Key: space
1725113159629,Keyboard,Release,Key: space
1725113159664,Keyboard,Press,Key: space
1725113159740,Keyboard,Release,Key: space
1725113160026,Keyboard,Press,Key: space
1725113160069,Keyboard,Release,Key: space
1725113160193,Keyboard,Press,Key: space
1725113160244,Keyboard,Release,Key: space
1725113160767,Keyboard,Press,Key: space
1725113160833,Keyboard,Release,Key: space
