Time (ms),Device,Action,Details
1709643105648,Keyboard,Release,Key: A
1709643106050,Keyboard,Press,Key: A
1709643106158,Keyboard,Release,Key: A
1709643106604,Keyboard,Press,Key: A
1709643106770,Keyboard,Release,Key: shift
1709643107550,Keyboard,Release,Key: w
1709643107660,Keyboard,Press,Key: w
1709643107837,Keyboard,Press,Key: a
1709643107920,Keyboard,Release,Key: w
1709643107945,Keyboard,Press,Key: w
1709643108088,Keyboard,Release,Key: a
1709643108121,Keyboard,Release,Key: w
1709643108398,Keyboard,Press,Key: e
1709643108507,Keyboard,Release,Key: e
1709643108885,Keyboard,Press,Key: w
1709643109237,Keyboard,Release,Key: w
1709643109331,Keyboard,Press,Key: e
1709643109422,Keyboard,Release,Key: e
1709643110152,Keyboard,Press,Key: w
1709643112065,Keyboard,Release,Key: w
1709643112174,Keyboard,Press,Key: a
1709643112737,Keyboard,Press,Key: w
1709643113558,Keyboard,Release,Key: a
1709643115362,Keyboard,Press,Key: space
1709643115471,Keyboard,Release,Key: space
1709643116384,Keyboard,Press,Key: shift
1709643116510,Keyboard,Release,Key: shift
1709643116594,Keyboard,Press,Key: shift
1709643117080,Keyboard,Release,Key: shift
1709643117239,Keyboard,Press,Key: shift
1709643117359,Keyboard,Release,Key: shift
1709643117425,Keyboard,Press,Key: shift
1709643117667,Keyboard,Press,Key: D
1709643117902,Keyboard,Release,Key: D
1709643118992,Keyboard,Release,Key: A
1709643119236,Keyboard,Press,Key: A
1709643119731,Keyboard,Release,Key: A
1709643119899,Keyboard,Press,Key: A
1709643120034,Keyboard,Release,Key: A
1709643120152,Keyboard,Press,Key: D
1709643120477,Keyboard,Release,Key: D
1709643120831,Keyboard,Press,Key: A
1709643121266,Keyboard,Release,Key: A
1709643121828,Keyboard,Release,Key: shift
1709643122063,Keyboard,Press,Key: d
1709643122163,Keyboard,Release,Key: d
1709643122306,Keyboard,Release,Key: w
1709643122643,Keyboard,Press,Key: e
1709643122742,Keyboard,Release,Key: e
1709643123097,Keyboard,Press,Key: w
1709643124697,Keyboard,Press,Key: space
1709643124815,Keyboard,Release,Key: space
1709643124898,Keyboard,Press,Key: space
1709643124983,Keyboard,Release,Key: space
1709643125612,Keyboard,Press,Key: shift
1709643130234,Keyboard,Release,Key: shift
1709643130301,Keyboard,Release,Key: w
1709643131576,Keyboard,Press,Key: s
1709643131668,Keyboard,Press,Key: d
1709643132264,Keyboard,Release,Key: s
1709643132734,Keyboard,Press,Key: w
1709643133120,Keyboard,Release,Key: d
1709643133531,Keyboard,Press,Key: d
1709643133893,Keyboard,Release,Key: d
1709643134864,Keyboard,Press,Key: d
1709643135008,Keyboard,Release,Key: d
1709643135216,Keyboard,Press,Key: d
1709643135535,Keyboard,Release,Key: d
1709643135787,Keyboard,Press,Key: d
1709643136066,Keyboard,Release,Key: d
1709643136206,Keyboard,Press,Key: space
1709643136324,Keyboard,Release,Key: space
1709643136475,Keyboard,Press,Key: d
1709643137054,Keyboard,Release,Key: d
1709643137532,Keyboard,Press,Key: d
1709643137877,Keyboard,Release,Key: d
1709643138044,Keyboard,Press,Key: d
1709643140803,Keyboard,Release,Key: w
1709643141021,Keyboard,Release,Key: d
1709643141046,Keyboard,Press,Key: tab
1709643141852,Keyboard,Release,Key: tab
1709643142044,Keyboard,Press,Key: q
1709643142144,Keyboard,Release,Key: q
1709643142270,Keyboard,Press,Key: w
1709643142563,Keyboard,Press,Key: shift
1709643143412,Keyboard,Press,Key: D
1709643143537,Keyboard,Release,Key: D
1709643145910,Keyboard,Release,Key: shift
1709643148218,Keyboard,Press,Key: a
1709643148412,Keyboard,Release,Key: a
1709643148513,Keyboard,Release,Key: w
1709643149098,Keyboard,Press,Key: d
1709643149150,Keyboard,Release,Key: d
1709643149208,Keyboard,Press,Key: s
1709643149316,Keyboard,Press,Key: space
1709643149426,Keyboard,Release,Key: space
1709643149500,Keyboard,Press,Key: space
1709643149585,Keyboard,Release,Key: space
1709643149853,Keyboard,Press,Key: d
1709643150154,Keyboard,Release,Key: s
1709643150541,Keyboard,Press,Key: w
1709643150701,Keyboard,Release,Key: d
1709643152396,Keyboard,Release,Key: w
1709643152513,Keyboard,Press,Key: s
1709643152604,Keyboard,Press,Key: space
1709643152721,Keyboard,Release,Key: space
1709643152813,Keyboard,Press,Key: space
1709643152863,Keyboard,Press,Key: d
1709643152874,Keyboard,Release,Key: space
1709643152990,Keyboard,Release,Key: s
1709643153375,Keyboard,Press,Key: w
1709643153492,Keyboard,Release,Key: d
1709643155423,Keyboard,Release,Key: w
1709643155807,Keyboard,Press,Key: s
1709643156010,Keyboard,Press,Key: space
1709643156093,Keyboard,Release,Key: space
1709643156152,Keyboard,Press,Key: space
1709643156260,Keyboard,Release,Key: space
1709643156303,Keyboard,Press,Key: space
1709643156370,Keyboard,Release,Key: space
1709643156504,Keyboard,Release,Key: s
1709643156555,Keyboard,Press,Key: a
1709643157015,Keyboard,Release,Key: a
1709643157266,Keyboard,Press,Key: w
1709643157502,Keyboard,Press,Key: q
1709643157619,Keyboard,Release,Key: q
1709643158315,Keyboard,Release,Key: w
1709643158416,Keyboard,Press,Key: s
1709643158492,Keyboard,Press,Key: space
1709643158575,Keyboard,Release,Key: space
1709643158635,Keyboard,Press,Key: space
1709643158729,Keyboard,Release,Key: space
1709643158788,Keyboard,Press,Key: space
1709643158852,Keyboard,Release,Key: space
1709643158903,Keyboard,Press,Key: space
1709643158978,Keyboard,Release,Key: space
1709643159045,Keyboard,Press,Key: space
1709643159112,Keyboard,Release,Key: space
1709643159171,Keyboard,Press,Key: space
1709643159213,Keyboard,Release,Key: space
1709643159280,Keyboard,Press,Key: space
1709643159347,Keyboard,Release,Key: space
1709643159507,Keyboard,Release,Key: s
1709643160010,Keyboard,Press,Key: q
1709643160120,Keyboard,Release,Key: q
1709643160454,Keyboard,Press,Key: w
1709643162283,Keyboard,Press,Key: d
1709643163382,Keyboard,Press,Key: space
1709643163499,Keyboard,Release,Key: space
1709643163585,Keyboard,Press,Key: space
1709643163659,Keyboard,Release,Key: space
1709643163676,Keyboard,Release,Key: w
1709643164330,Keyboard,Press,Key: a
1709643164381,Keyboard,Release,Key: a
1709643164447,Keyboard,Press,Key: w
1709643164515,Keyboard,Release,Key: d
1709643165397,Keyboard,Press,Key: d
1709643165621,Keyboard,Release,Key: d
1709643165983,Keyboard,Press,Key: space
1709643166067,Keyboard,Release,Key: space
1709643166126,Keyboard,Press,Key: space
1709643166225,Keyboard,Release,Key: space
1709643166300,Keyboard,Press,Key: space
1709643166368,Keyboard,Release,Key: space
1709643166636,Keyboard,Press,Key: d
1709643166671,Keyboard,Release,Key: w
1709643166713,Keyboard,Press,Key: w
1709643166745,Keyboard,Release,Key: w
1709643166972,Keyboard,Press,Key: w
1709643166990,Keyboard,Release,Key: d
1709643167970,Keyboard,Press,Key: d
1709643168934,Keyboard,Press,Key: space
1709643169010,Keyboard,Release,Key: space
1709643169077,Keyboard,Press,Key: space
1709643169144,Keyboard,Release,Key: space
1709643169211,Keyboard,Release,Key: d
1709643169253,Keyboard,Press,Key: space
1709643169328,Keyboard,Release,Key: space
1709643169823,Keyboard,Press,Key: space
1709643169899,Keyboard,Release,Key: space
1709643169975,Keyboard,Press,Key: space
1709643170067,Keyboard,Release,Key: space
1709643170150,Keyboard,Press,Key: space
1709643170236,Keyboard,Release,Key: space
1709643170326,Keyboard,Press,Key: space
1709643170385,Keyboard,Release,Key: space
1709643171165,Keyboard,Press,Key: q
1709643171251,Keyboard,Release,Key: q
1709643171736,Keyboard,Release,Key: w
1709643171929,Keyboard,Press,Key: shift
1709643172180,Keyboard,Press,Key: W
1709643172281,Keyboard,Release,Key: W
1709643172323,Keyboard,Press,Key: W
1709643172935,Keyboard,Release,Key: shift
1709643173137,Keyboard,Press,Key: w
1709643173992,Keyboard,Press,Key: a
1709643174026,Keyboard,Release,Key: a
1709643174120,Keyboard,Press,Key: a
1709643174344,Keyboard,Release,Key: a
1709643174480,Keyboard,Press,Key: space
1709643174513,Keyboard,Release,Key: space
1709643174789,Keyboard,Press,Key: space
1709643174856,Keyboard,Release,Key: space
1709643174924,Keyboard,Press,Key: space
1709643175025,Keyboard,Release,Key: space
1709643177348,Keyboard,Press,Key: space
1709643177448,Keyboard,Release,Key: space
